バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
HEROIC VERSE,Horizons of Promise,ALTANATIVE ROCK,BEMANI Sound Team "SPIRITUAL RIDE",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Hyper Drive feat. ぷにぷに電機,DANCE POP,パソコン音楽クラブ,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1631,702,227,13,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-11 15:19
HEROIC VERSE,If,FUTURE BASS,Pa's Lam System,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Inferno of Fomalhaut,DJENT STEP,fallen shepherd ft. ricono,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Infinity Mirror,NEO 90's CINEMATIC TECHNO,Dirty Androids,9,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1910,810,290,2,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-04-17 18:55
HEROIC VERSE,Into The Madness,SPOOKY,Yuta Imai,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Jetcoaster Windy,GIRLY POP,BEMANI Sound Team "dj TAKA" feat.のの,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,LASER CRUSTER (IGNITE REMIX),DRUM & BASS / HYBRID TRAP,Remixed by BEMANI Sound Team "HuΣeR",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Level 2,BIGBEAT / DUBSTEP,Yamato,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,LIGHTNING STRIKES,Hi-GAIN ENERGY,BEMANI Sound Team "HuΣeR",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2541,1023,495,14,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-14 13:55
HEROIC VERSE,Like+it!,EUROBEAT,Ryu☆,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Lords Of The Roundtable,PIANO BEAT MUSIC,DJ Mass MAD Izm* feat.REO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Lost Souls,DARKSTEP,BEMANI Sound Team "SYUNN",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Matt Silver,TECHSTYLE,Remo-con,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Megalara Garuda,DRUMSTEP,SYUNN,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Mel,DRUM'N'BASS,Applekid,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Moving on,PSYCHEDELIC TRANCE,AJURIKA feat.矢吹真央,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Nasty Techniques,Hi-TECH FULL ON,kors k,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,NEWALONE,INDUSTRIAL BASS,Masayoshi Iimori,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,NRG STAR '86 feat. 大山愛未,Hi-NRG,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Ohayo!,FESTIVAL TRAP,KSUKE,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,ORCA,CETACEA HDM,かめりあ,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,OUTER PLANETS,EPIC STORY,BEMANI Sound Team "劇団レコード",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Override,EUPHORIC HARDCORE,Nhato,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,PHASE SHIFT MANEUVER,PSYSTYLE,BEMANI Sound Team "L.E.D." ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,POP TEAM EPIC(kors k Remix),IIDX EDITION,上坂すみれ,0,1,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Primitive Vibes,TRIBAL FRONTIER,lapix,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Queen Kaguya,ORBITALIC MOON MIXTURE,BEMANI Sound Team "U1 overground",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Rainstorm,UPLIFTING TRANCE,Maozon feat. Chica,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Rave lithosphere,RAVE,Sampling Masters MEGA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Rave Patroller,FUTURE SKOOL BREAKBEATS HARDCORE,Eagle,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2549,1022,505,32,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-20 13:43
HEROIC VERSE,rough percussionythm,HARD D&B,BEMANI Sound Team "setup VS 謎の勢力",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,S!ck (Nhato Remix),HARDCORE,Remixed by Nhato,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,SCREW // owo // SCREW,TWERKCORE // uwu // BEATJUGGLE,かめりあ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Sellout,DANCE MUSIC,banvox,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Shiva,HARD PSY,Relect,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Silly Love,ELECTRO NU DISCO,DE DE MOUSE,0,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Ska-sh All Neurons!!,A-STYLE NEURO+"スカ"+FUNK DRUMSTEP,かめりあ feat. ななひら,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1758,703,352,22,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-14 16:03
HEROIC VERSE,Smashing Wedge,HARDCORE,nora2r,31,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2731,1062,607,64,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-31 17:49
HEROIC VERSE,Sparkle Smilin',TWINKLE POP,BEMANI Sound Team "Qrispy Joybox" feat.いちか,21,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2140,952,236,4,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-03-20 14:15
HEROIC VERSE,STOIC HYPOTHESIS,RIDDIM CORE,BEMANI Sound Team "Expander",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Sugar Drippin',GARAGE,kors k,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,T-REX vs Velociraptor (In the Far east euphoria),RAVECORE,RoughSketch & TARACHINE,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,TECHNO Style Essentials,TECHNO,BEMANI Sound Team "SETUP from Berlin",3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,1349,522,305,---,HARD CLEAR,C,0,0,0,0,---,NO PLAY,---,2021-05-03 18:11
HEROIC VERSE,THE BRAVE MUST DIE,HARDCORE,BEMANI Sound Team "L.E.D.-G",1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,3079,1253,573,70,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-23 15:20
HEROIC VERSE,THE F∀UST,PIERROT CORE,Masqed Pierrot,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,The Sky of Sadness,WORLD/CONTEMPORARY,猫叉Master,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Theory,TRAP,YUTO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,TRIUMPH,UK HARDCORE,AJURIKA,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2494,989,516,65,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-07 14:43
HEROIC VERSE,UNITE THE HEART,DANCE POP DUET,BEMANI Sound Team "T.Kakuta" feat. 709sec. / 花たん,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,2673,1139,395,33,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-11 15:29
HEROIC VERSE,VALKYRIAS -英雄誕生-,HEROIC VALHALLA ROCK,BEMANI Sound Team "HuΣeR" feat.Fernweh,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,VIBRΛ,EMO STEP,Nhato Vs. MK,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Vinculum stellarum,ANTHEM TRANCE,iconoclasm,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2802,1141,520,30,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-20 13:31
HEROIC VERSE,Virus Funk,PROGRESSIVE DISCO,Nhato,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Volcanic Dragon,HARDCORE RAVE,DJ Shimamura,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Voo Doo Bamboleo,TRIBAL DANCE,SOUND HOLIC Vs. ZYTOKINE feat. CALEN,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,Ypsilon,HARD STACC,BEMANI Sound Team "setup",4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2309,955,399,15,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-02-21 13:10
HEROIC VERSE,がっつり陰キャ!? 怪盗いいんちょの億劫^^;,Hi-メランコリックコア,噂の怪盗少女ぷらずま★彡Prim@休業中～( _ _ ).。,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,ガヴリールドロップキック,IIDX EDITION,Remixed by かめりあ,3,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2199,934,331,11,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-04-18 15:31
HEROIC VERSE,シャムシールの舞,バトルダンス,Zektbach,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,セピアの軌跡 ft. 天宮みや(少女フラクタル),MS J TRANCE POP,Xceon,3,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2137,977,183,13,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-29 19:10
HEROIC VERSE,バッドエンド・シンドローム,PIANO CHRONICLE,アリスシャッハと魔法の楽団,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,ピアノ協奏曲第1番”蠍火” (BlackY Remix),PDM,Remixed by BlackY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,ラブキラ☆スプラッシュ,HYPER POP,BEMANI Sound Team "Sota F." feat.いちか,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,ランカーキラーガール,KILLER PUNK,中島由貴 × いちか,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,令和(1991RAVE REMIX),RAVE,ゴールデンボンバー,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,俺ら東京さ行ぐだ,IIDX EDITION,Remixed by すわひでお & uno(IOSYS),0,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,曼荼羅恋々,GOTHIC CORE,BEMANI Sound Team "Akhuta Works" feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,深淵に捧ぐレクイエム,CYBER REQUIEM,OSTER project,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,1502,620,262,---,HARD CLEAR,C,0,0,0,0,---,NO PLAY,---,2020-12-22 16:46
HEROIC VERSE,灼熱Beach Side Bunny (Masayoshi Iimori Remix),NRG,Remixed by Masayoshi Iimori,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,狂水一華,STYLISH CROSSOVER,BEMANI Sound Team "HuΣeR Vs. SYUNN" feat.いちか,10,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2251,965,321,9,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-05-03 15:50
HEROIC VERSE,眠りの国のステラ,空想ファンタジーシリーズ,BEMANI Sound Team "DJ TOTTO",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,華麗なる大犬円舞曲,CINEMATIC VALSE,Wiktoria,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,錬成人間トリコロイダー,特撮ハードコア,DJ SHARPNEL feat. ￥Ｃｕスタ平,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2633,1096,441,17,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-05-03 15:56
HEROIC VERSE,開きたまえ！Next stAge！,CHARACTER SONG,librarians of Rootage (Ripnte， Stampa and Cleep),0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
HEROIC VERSE,魅惑のYUMMYスイーツ,TWINKLE POP,BEMANI Sound Team "TATSUYA",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-31 10:42
BISTROVER,-65℃,WHITE OUT,BEMANI Sound Team "D.J.Amuro",28,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2768,1134,500,45,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-04-17 18:25
BISTROVER,3!dolon Forc3,THE 4TH,青龍×Eagle,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2275,927,421,32,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-29 20:02
BISTROVER,ABSOLUTE (kors k Remix),IIDX ANTHEM REVIVAL,Remixed by kors k,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2171,922,327,16,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-02-05 15:00
BISTROVER,Ah Hah Yeah,UPTEMPO RAW,Masayoshi Iimori,4,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1448,535,378,14,EX HARD CLEAR,B,0,0,0,0,---,NO PLAY,---,2020-10-31 14:50
BISTROVER,AMRITA -不滅ノ花-,ORIENTAL TRANCE,SOUND HOLIC feat. Nana Takahashi,10,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2281,957,367,2,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-07 17:56
BISTROVER,apo:llioth,HARDCORE,Juggernaut.,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2484,1056,372,22,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-04-10 18:18
BISTROVER,ASIAN VIRTUAL REALITIES (MELTING TOGETHER IN DAZZLING DARKNESS),BIG BEAT,かめりあ,17,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2585,1043,499,40,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-04-03 16:48
BISTROVER,BEMANI PRO LEAGUE Theme,BPL EDM,BEMANI Sound Team "Sota F.",1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1560,632,296,0,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-10-31 11:27
BISTROVER,BIGソムタム,DRUM STEP,AJURIKA,13,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1667,730,207,6,HARD CLEAR,AA,12,2816,1252,312,23,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-22 16:11
BISTROVER,BLACK or WHITE?,SYMPHONIC SPEED SCHRANZ,BlackYooh vs. siromaru,9,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2938,1201,536,50,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-05-03 16:06
